aluno_anon,opcao,unidade,g,h,bairro_fam,situacao,pontos,irmao,pais_menor18
aluno_0073011,1,0918839,Maternal II ,Integral,CAMPO GRANDE,Confirmado,53,0,0
aluno_0073013,1,04040,Maternal II ,Integral,VIGARIO GERAL,Confirmado,53,0,0
aluno_0073013,2,0431602,Maternal II ,Integral,VIGARIO GERAL,Cancelado pelo sistema,53,0,0
aluno_0073016,1,10074,Maternal II ,Integral,PACIENCIA,Cancelado pelo sistema,0,0,0
aluno_0073016,1,10064,Maternal II ,Integral,PACIENCIA,Confirmado,0,0,0
aluno_0073018,1,10069,Maternal II ,Integral,PACIENCIA,Cancelado pelo sistema,2,0,0
aluno_0073018,2,10043,Maternal II ,Integral,PACIENCIA,Cancelado pelo sistema,2,0,0
aluno_0073018,3,10022,Maternal II ,Integral,PACIENCIA,Cancelado,2,0,0
aluno_0073019,1,0817801,Maternal II ,Integral,BANGU,Cancelado na confirmacao,51,0,0
aluno_0073023,1,0101607,Maternal II ,Integral,SANTO CRISTO,Cancelado pelo sistema,53,0,0
aluno_0073023,2,0101803,Maternal II ,Integral,SANTO CRISTO,Confirmado,53,0,0
aluno_0073024,1,03018,Maternal II ,Integral,ENGENHO NOVO,Confirmado,53,1,0
aluno_0073032,1,0515802,Maternal II ,Parcial,COLEGIO,Confirmado,0,0,0
aluno_0073037,1,0515503,Maternal II ,Integral,CASCADURA,Confirmado,53,0,0
aluno_0073037,2,0515046,Maternal II ,Integral,CASCADURA,Cancelado pelo sistema,53,0,0
aluno_0073039,1,0817814,Maternal II ,Parcial,SENADOR CAMARA,Cancelado pelo sistema,53,1,0
aluno_0073039,2,0817801,Maternal II ,Integral,SENADOR CAMARA,Cancelado pelo sistema,53,1,0
aluno_0073039,3,0817605,Maternal II ,Integral,SENADOR CAMARA,Confirmado,53,1,0
aluno_0073039,4,08014,Maternal II ,Integral,SENADOR CAMARA,Cancelado pelo sistema,53,1,0
aluno_0073042,1,0716613,Maternal II ,Integral,JACAREPAGUA,Lista de espera,0,0,0
aluno_0073042,2,0716813,Maternal II ,Integral,JACAREPAGUA,Lista de espera,0,0,0
aluno_0073048,1,02039,Maternal II ,Integral,COPACABANA,Lista de espera,53,0,0
aluno_0073053,1,05006,Maternal II ,Integral,PRACA SECA,Cancelado na confirmacao,6,0,0
aluno_0073053,1,07040,Maternal II ,Integral,PRACA SECA,Cancelado pelo sistema,6,0,0
aluno_0073053,2,07038,Maternal II ,Integral,PRACA SECA,Confirmado,6,0,0
aluno_0073055,1,08014,Maternal II ,Integral,BANGU,Cancelado na confirmacao,59,0,0
aluno_0073055,2,0817605,Maternal II ,Integral,BANGU,Cancelado na confirmacao,59,0,0
aluno_0073056,1,0716819,Maternal II ,Integral,ANIL,Cancelado pelo sistema,0,0,0
aluno_0073056,2,07035,Maternal II ,Integral,ANIL,Cancelado pelo sistema,0,0,0
aluno_0073056,3,07039,Maternal II ,Integral,ANIL,Cancelado pelo sistema,0,0,0
aluno_0073056,4,0716822,Maternal II ,Integral,ANIL,Cancelado pelo sistema,0,0,0
aluno_0073056,5,0716803,Maternal II ,Integral,ANIL,Confirmado,0,0,0
aluno_0073057,1,0328601,Maternal II ,Integral,JACARE,Confirmado,53,1,0
aluno_0073057,2,0328801,Maternal II ,Integral,JACARE,Cancelado pelo sistema,53,1,0
aluno_0073067,1,06015,Maternal II ,Integral,SAO MATEUS,Cancelado na confirmacao,55,0,0
aluno_0073067,2,0625820,Maternal II ,Integral,SAO MATEUS,Cancelado na confirmacao,55,0,0
aluno_0073067,3,0625816,Maternal II ,Integral,SAO MATEUS,Cancelado na confirmacao,55,0,0
aluno_0073082,1,0918607,Maternal II ,Integral,CAMPO GRANDE,Cancelado na confirmacao,2,0,0
aluno_0073082,2,0918813,Maternal II ,Integral,CAMPO GRANDE,Confirmado,2,0,0
aluno_0073082,3,0918821,Maternal II ,Integral,CAMPO GRANDE,Cancelado pelo sistema,2,0,0
aluno_0073084,1,0622801,Maternal II ,Integral,GUADALUPE,Cancelado pelo sistema,59,1,0
aluno_0073084,2,0622810,Maternal II ,Parcial,GUADALUPE,Confirmado,59,1,0
aluno_0073087,1,07040,Maternal II ,Integral,PRACA SECA,Confirmado,55,0,0
aluno_0073088,1,0918615,Maternal II ,Parcial,INHOAIBA,Confirmado,0,0,0
aluno_0073094,1,0625820,Maternal II ,Integral,PAVUNA,Confirmado,0,0,0
aluno_0073095,1,0716821,Maternal II ,Integral,JACAREPAGUA,Cancelado pelo sistema,55,0,0
aluno_0073095,2,0716802,Maternal II ,Integral,JACAREPAGUA,Cancelado pelo sistema,55,0,0
aluno_0073095,3,07042,Maternal II ,Integral,JACAREPAGUA,Cancelado pelo sistema,55,0,0
aluno_0073095,4,0716603,Maternal II ,Integral,JACAREPAGUA,Cancelado pelo sistema,55,0,0
aluno_0073095,5,0724807,Maternal II ,Integral,JACAREPAGUA,Confirmado,55,0,0
aluno_0073096,1,0515046,Maternal II ,Integral,QUINTINO BOCAIUVA,Confirmado,56,1,0
aluno_0073098,1,0716609,Maternal II ,Integral,ANIL,Lista de espera,53,0,0
aluno_0073098,2,0716601,Maternal II ,Integral,ANIL,Lista de espera,53,0,0
aluno_0073098,3,0716805,Maternal II ,Integral,ANIL,Lista de espera,53,0,0
aluno_0073098,4,0716812,Maternal II ,Integral,ANIL,Lista de espera,53,0,0
aluno_0073098,5,0716814,Maternal II ,Parcial,ANIL,Lista de espera,53,0,0
aluno_0073099,1,03012,Maternal II ,Integral,QUINTINO BOCAIUVA,Cancelado na confirmacao,2,1,0
aluno_0073099,2,03028,Maternal II ,Integral,QUINTINO BOCAIUVA,Cancelado na confirmacao,2,1,0
aluno_0073099,3,03032,Maternal II ,Integral,QUINTINO BOCAIUVA,Lista de espera,2,1,0
aluno_0073099,4,03041,Maternal II ,Integral,QUINTINO BOCAIUVA,Cancelado na confirmacao,2,1,0
aluno_0073104,1,08008,Maternal II ,Integral,REALENGO,Confirmado,57,1,0
aluno_0073104,2,0833601,Maternal II ,Integral,REALENGO,Cancelado pelo sistema,57,1,0
aluno_0073104,3,08016,Maternal II ,Integral,REALENGO,Cancelado pelo sistema,57,1,0
aluno_0073104,4,0833602,Maternal II ,Integral,REALENGO,Cancelado pelo sistema,57,1,0
aluno_0073104,5,08010,Maternal II ,Integral,REALENGO,Cancelado pelo sistema,57,1,0
aluno_0073105,1,0625605,Maternal II ,Integral,PAVUNA,Cancelado pelo sistema,57,1,0
aluno_0073105,2,0622603,Maternal II ,Integral,PAVUNA,Cancelado pelo sistema,57,1,0
aluno_0073105,3,0625819,Maternal II ,Integral,PAVUNA,Cancelado pelo sistema,57,1,0
aluno_0073111,1,05010,Maternal II ,Integral,IRAJA,Cancelado pelo sistema,53,0,0
aluno_0073111,1,05010,Maternal II ,Integral,IRAJA,Confirmado,53,0,0
aluno_0073121,1,1019624,Maternal II ,Integral,SANTA CRUZ,Confirmado,0,1,0
aluno_0073122,1,0918824,Maternal II ,Integral,CAMPO GRANDE,Cancelado pelo sistema,57,1,0
aluno_0073127,1,0430603,Maternal II ,Integral,MARE,Cancelado pelo sistema,53,1,0
aluno_0073127,2,0430602,Maternal II ,Integral,MARE,Cancelado pelo sistema,53,1,0
aluno_0073127,3,04001,Maternal II ,Integral,MARE,Cancelado pelo sistema,53,1,0
aluno_0073127,4,0430601,Maternal II ,Integral,MARE,Confirmado,53,1,0
aluno_0073127,5,0430604,Maternal II ,Integral,MARE,Cancelado pelo sistema,53,1,0
aluno_0073130,1,03013,Maternal II ,Integral,JACARE,Cancelado na confirmacao,53,1,0
aluno_0073130,2,0328604,Maternal II ,Integral,JACARE,Cancelado na confirmacao,53,1,0
aluno_0073137,1,05012,Maternal II ,Integral,IRAJA,Cancelado pelo sistema,0,0,0
aluno_0073137,1,04032,Maternal II ,Integral,IRAJA,Confirmado,0,0,0
aluno_0073137,2,04034,Maternal II ,Integral,IRAJA,Cancelado pelo sistema,0,0,0
aluno_0073137,3,0411801,Maternal II ,Integral,IRAJA,Cancelado pelo sistema,0,0,0
aluno_0073137,4,04002,Maternal II ,Integral,IRAJA,Cancelado pelo sistema,0,0,0
aluno_0073139,1,09001,Maternal II ,Integral,SENADOR VASCONCELOS,Confirmado,57,1,0
aluno_0073141,1,0918607,Maternal II ,Integral,CAMPO GRANDE,Confirmado,2,0,0
aluno_0073141,2,0918821,Maternal II ,Integral,CAMPO GRANDE,Cancelado pelo sistema,2,0,0
aluno_0073143,1,05016,Maternal II ,Integral,MADUREIRA,Confirmado,53,1,0
aluno_0073145,1,10052,Maternal II ,Integral,GUARATIBA,Cancelado pelo sistema,0,0,0
aluno_0073145,2,1026809,Maternal II ,Integral,GUARATIBA,Cancelado pelo sistema,0,0,0
aluno_0073145,3,1026803,Maternal II ,Parcial,GUARATIBA,Confirmado,0,0,0
aluno_0073145,4,10084,Maternal II ,Integral,GUARATIBA,Cancelado pelo sistema,0,0,0
aluno_0073146,1,08008,Maternal II ,Integral,REALENGO,Confirmado,55,1,0
aluno_0073146,1,0833601,Maternal II ,Integral,REALENGO,Cancelado pelo sistema,55,1,0
aluno_0073153,1,0833811,Maternal II ,Integral,MAGALHAES BASTOS,Confirmado,0,0,0
aluno_0073154,1,03023,Maternal II ,Integral,ENGENHO NOVO,Confirmado,53,1,0
aluno_0073157,1,1120601,Maternal II ,Integral,GALEAO,Cancelado pelo sistema,57,0,0
aluno_0073157,1,1120601,Maternal II ,Integral,GALEAO,Cancelado pelo sistema,57,0,0
aluno_0073157,2,1120605,Maternal II ,Integral,GALEAO,Confirmado,57,0,0
aluno_0073157,2,1120605,Maternal II ,Integral,GALEAO,Cancelado pelo sistema,57,0,0
aluno_0073157,3,11001,Maternal II ,Integral,GALEAO,Cancelado pelo sistema,57,0,0
aluno_0073157,3,11001,Maternal II ,Integral,GALEAO,Cancelado pelo sistema,57,0,0
aluno_0073157,4,1120603,Maternal II ,Integral,GALEAO,Cancelado pelo sistema,57,0,0
aluno_0073157,4,1120603,Maternal II ,Integral,GALEAO,Cancelado pelo sistema,57,0,0
aluno_0073159,1,03004,Maternal II ,Integral,CACHAMBI,Cancelado na confirmacao,53,0,0
aluno_0073169,1,02042,Maternal II ,Integral,CATETE,Cancelado pelo sistema,2,0,0
aluno_0073169,2,02015,Maternal II ,Integral,CATETE,Confirmado,2,0,0
aluno_0073169,3,02026,Maternal II ,Integral,CATETE,Cancelado pelo sistema,2,0,0
aluno_0073169,4,0204602,Maternal II ,Integral,CATETE,Cancelado pelo sistema,2,0,0
aluno_0073172,1,02046,Maternal II ,Integral,VIDIGAL,Cancelado na confirmacao,51,0,0
aluno_0073172,2,02056,Maternal II ,Integral,VIDIGAL,Cancelado na confirmacao,51,0,0
aluno_0073178,1,1120604,Maternal II ,Integral,FREGUESIA (JACAREPAGUA),Confirmado,57,1,0
aluno_0073179,1,0817803,Maternal II ,Parcial,BANGU,Cancelado pelo sistema,53,1,0
aluno_0073179,2,08018,Maternal II ,Integral,BANGU,Confirmado,53,1,0
aluno_0073179,3,0817619,Maternal II ,Parcial,BANGU,Cancelado pelo sistema,53,1,0
aluno_0073179,4,08009,Maternal II ,Integral,BANGU,Cancelado pelo sistema,53,1,0
aluno_0073181,1,1019607,Maternal II ,Integral,SANTA CRUZ,Cancelado pelo sistema,53,0,0
aluno_0073181,1,0918603,Maternal II ,Parcial,SANTA CRUZ,Confirmado,53,0,0
aluno_0073181,2,1019612,Maternal II ,Integral,SANTA CRUZ,Cancelado pelo sistema,53,0,0
aluno_0073181,3,1019603,Maternal II ,Integral,SANTA CRUZ,Cancelado pelo sistema,53,0,0
aluno_0073181,4,1019632,Maternal II ,Integral,SANTA CRUZ,Cancelado pelo sistema,53,0,0
aluno_0073182,1,1120804,Maternal II ,Integral,FREGUESIA (ILHA),Cancelado pelo sistema,60,1,0
aluno_0073182,1,1120804,Maternal II ,Integral,FREGUESIA (ILHA),Cancelado pelo sistema,60,1,0
aluno_0073182,2,1120802,Maternal II ,Integral,FREGUESIA (ILHA),Cancelado pelo sistema,60,1,0
aluno_0073182,2,1120802,Maternal II ,Integral,FREGUESIA (ILHA),Cancelado pelo sistema,60,1,0
aluno_0073182,3,11007,Maternal II ,Integral,FREGUESIA (ILHA),Cancelado pelo sistema,60,1,0
aluno_0073182,3,11007,Maternal II ,Integral,FREGUESIA (ILHA),Cancelado pelo sistema,60,1,0
aluno_0073182,4,11008,Maternal II ,Integral,FREGUESIA (ILHA),Confirmado,60,1,0
aluno_0073182,4,11008,Maternal II ,Integral,FREGUESIA (ILHA),Cancelado pelo sistema,60,1,0
aluno_0073184,1,0625818,Maternal II ,Integral,COSTA BARROS,Confirmado,0,0,0
aluno_0073184,2,0625819,Maternal II ,Integral,COSTA BARROS,Cancelado pelo sistema,0,0,0
aluno_0073188,1,07001,Maternal II ,Integral,VARGEM PEQUENA,Lista de espera,0,0,0
aluno_0073188,2,0716813,Maternal II ,Integral,VARGEM PEQUENA,Lista de espera,0,0,0
aluno_0073188,3,0716820,Maternal II ,Integral,VARGEM PEQUENA,Lista de espera,0,0,0
aluno_0073189,1,1019808,Maternal II ,Integral,PACIENCIA,Confirmado,0,0,0
aluno_0073190,1,05006,Maternal II ,Integral,PRACA SECA,Cancelado pelo sistema,0,1,0
aluno_0073190,1,05006,Maternal II ,Integral,PRACA SECA,Cancelado pelo sistema,0,1,0
aluno_0073190,1,07040,Maternal II ,Integral,PRACA SECA,Confirmado,0,1,0
aluno_0073190,1,07040,Maternal II ,Integral,PRACA SECA,Cancelado pelo sistema,0,1,0
aluno_0073190,2,0716815,Maternal II ,Parcial,PRACA SECA,Cancelado pelo sistema,0,1,0
aluno_0073190,2,0716815,Maternal II ,Parcial,PRACA SECA,Cancelado pelo sistema,0,1,0
aluno_0073191,1,04048,Maternal II ,Integral,RAMOS,Confirmado,51,1,0
aluno_0073192,1,1019633,Maternal II ,Integral,SANTA CRUZ,Confirmado,0,0,0
aluno_0073194,1,0625610,Maternal II ,Integral,HONORIO GURGEL,Cancelado pelo sistema,59,0,0
aluno_0073194,1,0515801,Maternal II ,Integral,HONORIO GURGEL,Cancelado pelo sistema,59,0,0
aluno_0073194,2,0515803,Maternal II ,Integral,HONORIO GURGEL,Confirmado,59,0,0
aluno_0073195,1,11006,Maternal II ,Integral,JARDIM CARIOCA,Confirmado,0,0,0
aluno_0073198,1,0205601,Maternal II ,Integral,COPACABANA,Lista de espera,0,0,0
aluno_0073198,2,0204805,Maternal II ,Integral,COPACABANA,Lista de espera,0,0,0
aluno_0073198,3,0204602,Maternal II ,Integral,COPACABANA,Cancelado na confirmacao,0,0,0
aluno_0073198,4,02042,Maternal II ,Integral,COPACABANA,Cancelado na confirmacao,0,0,0
aluno_0073198,5,02055,Maternal II ,Integral,COPACABANA,Lista de espera,0,0,0
aluno_0073203,1,07002,Maternal II ,Integral,VARGEM PEQUENA,Confirmado,0,0,0
aluno_0073207,1,10020,Maternal II ,Integral,SANTA CRUZ,Confirmado,6,0,0
aluno_0073209,1,0622804,Maternal II ,Integral,RICARDO DE ALBUQUERQUE,Cancelado pelo sistema,60,1,0
aluno_0073209,2,0622602,Maternal II ,Integral,RICARDO DE ALBUQUERQUE,Confirmado,60,1,0
aluno_0073209,3,0622601,Maternal II ,Integral,RICARDO DE ALBUQUERQUE,Cancelado pelo sistema,60,1,0
aluno_0073209,4,0622603,Maternal II ,Integral,RICARDO DE ALBUQUERQUE,Cancelado pelo sistema,60,1,0
aluno_0073209,5,06016,Maternal II ,Integral,RICARDO DE ALBUQUERQUE,Cancelado pelo sistema,60,1,0
aluno_0073221,1,0833811,Maternal II ,Integral,REALENGO,Confirmado,0,0,0
aluno_0073223,1,04047,Maternal II ,Integral,OLARIA,Confirmado,57,1,0
aluno_0073228,1,09046,Maternal II ,Integral,SANTISSIMO,Confirmado,2,0,0
aluno_0073228,2,09013,Maternal II ,Integral,SANTISSIMO,Cancelado pelo sistema,2,0,0
aluno_0073229,1,10019,Maternal II ,Integral,SANTA CRUZ,Confirmado,81,1,0
aluno_0073229,2,1019807,Maternal II ,Integral,SANTA CRUZ,Cancelado pelo sistema,81,1,0
aluno_0073229,3,1019806,Maternal II ,Integral,SANTA CRUZ,Cancelado pelo sistema,81,1,0
aluno_0073229,4,1019831,Maternal II ,Integral,SANTA CRUZ,Cancelado pelo sistema,81,1,0
aluno_0073229,5,1019624,Maternal II ,Integral,SANTA CRUZ,Cancelado pelo sistema,81,1,0
aluno_0073235,1,0625608,Maternal II ,Integral,ACARI,Cancelado pelo sistema,66,0,0
aluno_0073235,2,0625615,Maternal II ,Integral,ACARI,Cancelado pelo sistema,66,0,0
aluno_0073235,3,0625612,Maternal II ,Integral,ACARI,Confirmado,66,0,0
aluno_0073235,4,0625611,Maternal II ,Integral,ACARI,Cancelado pelo sistema,66,0,0
aluno_0073235,5,06006,Maternal II ,Integral,ACARI,Cancelado pelo sistema,66,0,0
aluno_0073237,1,0918832,Maternal II ,Integral,PACIENCIA,Cancelado na confirmacao,53,0,0
aluno_0073237,1,1019603,Maternal II ,Integral,PACIENCIA,Cancelado na confirmacao,53,0,0
aluno_0073237,1,1019623,Maternal II ,Parcial,PACIENCIA,Cancelado na confirmacao,53,0,0
aluno_0073237,2,10069,Maternal II ,Integral,PACIENCIA,Lista de espera,53,0,0
aluno_0073237,3,10026,Maternal II ,Integral,PACIENCIA,Cancelado na confirmacao,53,0,0
aluno_0073241,1,0312502,Maternal II ,Integral,COPACABANA,Cancelado pelo sistema,53,0,0
aluno_0073241,1,02005,Maternal II ,Integral,COPACABANA,Confirmado,53,0,0
aluno_0073241,1,0328604,Maternal II ,Integral,COPACABANA,Cancelado pelo sistema,53,0,0
aluno_0073241,2,0328601,Maternal II ,Integral,COPACABANA,Cancelado pelo sistema,53,0,0
aluno_0073241,3,03021,Maternal II ,Integral,COPACABANA,Cancelado pelo sistema,53,0,0
aluno_0073241,4,0328602,Maternal II ,Integral,COPACABANA,Cancelado pelo sistema,53,0,0
aluno_0073250,1,0622202,Maternal II ,Integral,ANCHIETA,Confirmado,0,0,0
aluno_0073256,1,0716601,Maternal II ,Integral,JACAREPAGUA,Lista de espera,53,0,0
aluno_0073256,2,07039,Maternal II ,Integral,JACAREPAGUA,Lista de espera,53,0,0
aluno_0073259,1,0716821,Maternal II ,Integral,TAQUARA,Confirmado,53,0,0
aluno_0073260,1,0514009,Maternal II ,Parcial,VAZ LOBO,Confirmado,0,0,0
aluno_0073265,1,03002,Maternal II ,Integral,ROCHA,Confirmado,78,0,0
aluno_0073266,1,0514009,Maternal II ,Parcial,IRAJA,Cancelado pelo sistema,53,1,0
aluno_0073266,2,0514602,Maternal II ,Integral,IRAJA,Confirmado,53,1,0
aluno_0073266,3,0514609,Maternal II ,Integral,IRAJA,Cancelado pelo sistema,53,1,0
aluno_0073281,1,04024,Maternal II ,Integral,OLARIA,Confirmado,53,0,0
aluno_0073281,2,04029,Maternal II ,Integral,OLARIA,Cancelado pelo sistema,53,0,0
aluno_0073281,3,04047,Maternal II ,Integral,OLARIA,Cancelado pelo sistema,53,0,0
aluno_0073292,1,0716816,Maternal II ,Integral,VILA VALQUEIRE,Cancelado pelo sistema,53,1,0
aluno_0073292,2,0716611,Maternal II ,Integral,VILA VALQUEIRE,Cancelado pelo sistema,53,1,0
aluno_0073292,3,07038,Maternal II ,Integral,VILA VALQUEIRE,Confirmado,53,1,0
aluno_0073310,1,08013,Maternal II ,Integral,REALENGO,Cancelado pelo sistema,14,1,0
aluno_0073310,2,0833806,Maternal II ,Parcial,REALENGO,Confirmado,14,1,0
aluno_0073311,1,07035,Maternal II ,Integral,ITANHANGA,Confirmado,2,0,0
aluno_0073311,1,0724804,Maternal II ,Integral,ITANHANGA,Cancelado,55,0,0
aluno_0073311,2,0716609,Maternal II ,Integral,ITANHANGA,Cancelado,55,0,0
aluno_0073311,3,0716601,Maternal II ,Integral,ITANHANGA,Cancelado,55,0,0
aluno_0073311,4,0716805,Maternal II ,Integral,ITANHANGA,Cancelado,55,0,0
aluno_0073311,5,0716814,Maternal II ,Parcial,ITANHANGA,Cancelado,55,0,0
aluno_0073313,1,0716814,Maternal II ,Parcial,ANIL,Lista de espera,0,0,0
aluno_0073313,2,0716601,Maternal II ,Integral,ANIL,Lista de espera,0,0,0
aluno_0073313,3,0716812,Maternal II ,Integral,ANIL,Lista de espera,0,0,0
aluno_0073313,4,0716805,Maternal II ,Integral,ANIL,Lista de espera,0,0,0
aluno_0073313,5,0716609,Maternal II ,Integral,ANIL,Lista de espera,0,0,0
aluno_0073321,1,1026805,Maternal II ,Integral,GUARATIBA,Lista de espera,0,1,0
aluno_0073322,1,0716814,Maternal II ,Parcial,JACAREPAGUA,Confirmado,53,1,0
aluno_0073322,2,0716609,Maternal II ,Integral,JACAREPAGUA,Cancelado pelo sistema,53,1,0
aluno_0073323,1,0622801,Maternal II ,Integral,GUADALUPE,Cancelado,0,0,0
aluno_0073323,1,0622801,Maternal II ,Integral,GUADALUPE,Lista de espera,0,0,0
aluno_0073325,1,1026805,Maternal II ,Integral,GUARATIBA,Cancelado pelo sistema,55,1,0
aluno_0073325,2,10084,Maternal II ,Integral,GUARATIBA,Confirmado,55,1,0
aluno_0073328,1,10039,Maternal II ,Integral,SANTA CRUZ,Cancelado pelo sistema,53,0,0
aluno_0073328,1,10039,Maternal II ,Integral,SANTA CRUZ,Confirmado,53,0,0
aluno_0073334,1,0430813,Maternal II ,Integral,RAMOS,Cancelado na confirmacao,0,0,0
aluno_0073334,2,04048,Maternal II ,Integral,RAMOS,Cancelado,0,0,0
aluno_0073334,3,04050,Maternal II ,Integral,RAMOS,Cancelado na confirmacao,0,0,0
aluno_0073334,4,0430806,Maternal II ,Integral,RAMOS,Cancelado na confirmacao,0,0,0
aluno_0073334,5,0410602,Maternal II ,Integral,RAMOS,Cancelado na confirmacao,0,0,0
aluno_0073339,1,0817613,Maternal II ,Integral,REALENGO,Confirmado,57,0,0
aluno_0073339,1,0817613,Maternal II ,Integral,REALENGO,Cancelado pelo sistema,57,0,0
aluno_0073339,2,08021,Maternal II ,Integral,REALENGO,Cancelado pelo sistema,57,0,0
aluno_0073339,2,08021,Maternal II ,Integral,REALENGO,Cancelado pelo sistema,57,0,0
aluno_0073340,1,0716601,Maternal II ,Integral,ANIL,Lista de espera,57,0,0
aluno_0073340,2,0716805,Maternal II ,Integral,ANIL,Lista de espera,57,0,0
aluno_0073340,3,0716812,Maternal II ,Integral,ANIL,Lista de espera,57,0,0
aluno_0073341,1,1019802,Maternal II ,Integral,PACIENCIA,Confirmado,51,0,0
aluno_0073341,1,1019802,Maternal II ,Integral,PACIENCIA,Cancelado pelo sistema,51,0,0
aluno_0073341,2,1019612,Maternal II ,Integral,PACIENCIA,Cancelado pelo sistema,51,0,0
aluno_0073341,2,1019612,Maternal II ,Integral,PACIENCIA,Cancelado pelo sistema,51,0,0
aluno_0073347,1,0716805,Maternal II ,Integral,ANIL,Lista de espera,53,1,0
aluno_0073347,2,0716812,Maternal II ,Integral,ANIL,Lista de espera,53,1,0
aluno_0073347,3,0716609,Maternal II ,Integral,ANIL,Lista de espera,53,1,0
aluno_0073347,4,0716601,Maternal II ,Integral,ANIL,Lista de espera,53,1,0
aluno_0073350,1,07019,Maternal II ,Integral,GARDENIA AZUL,Confirmado,0,0,0
aluno_0073353,1,0918618,Maternal II ,Parcial,INHOAIBA,Confirmado,0,0,0
aluno_0073356,1,10018,Maternal II ,Integral,NOVA SEPETIBA,Confirmado,55,1,0
aluno_0073360,1,10026,Maternal II ,Integral,PACIENCIA,Cancelado na confirmacao,59,1,0
aluno_0073360,2,10069,Maternal II ,Integral,PACIENCIA,Lista de espera,59,1,0
aluno_0073365,1,0918828,Maternal II ,Integral,CAMPO GRANDE,Cancelado na confirmacao,0,0,0
aluno_0073366,1,02031,Maternal II ,Integral,ROCINHA,Confirmado,0,0,0
aluno_0073369,1,03005,Maternal II ,Integral,ENGENHO NOVO,Confirmado,53,0,0
aluno_0073370,1,0716601,Maternal II ,Integral,ANIL,Lista de espera,55,1,0
aluno_0073370,1,0716601,Maternal II ,Integral,ANIL,Cancelado,55,1,0
aluno_0073370,2,0716812,Maternal II ,Integral,ANIL,Lista de espera,55,1,0
aluno_0073370,2,0716812,Maternal II ,Integral,ANIL,Cancelado,55,1,0
aluno_0073370,3,0716814,Maternal II ,Parcial,ANIL,Cancelado,55,1,0
aluno_0073370,3,0716814,Maternal II ,Parcial,ANIL,Lista de espera,55,1,0
aluno_0073380,1,1019808,Maternal II ,Integral,PACIENCIA,Confirmado,53,1,0
aluno_0073387,1,03037,Maternal II ,Integral,INHAUMA,Cancelado,51,1,0
aluno_0073387,2,03014,Maternal II ,Integral,INHAUMA,Cancelado pelo sistema,51,1,0
aluno_0073387,3,03038,Maternal II ,Integral,INHAUMA,Confirmado,51,1,0
aluno_0073391,1,10041,Maternal II ,Integral,SANTA CRUZ,Confirmado,4,1,0
aluno_0073391,2,1019602,Maternal II ,Integral,SANTA CRUZ,Cancelado pelo sistema,4,1,0
aluno_0073391,3,1019628,Maternal II ,Integral,SANTA CRUZ,Cancelado na confirmacao,4,1,0
aluno_0073394,1,0817505,Maternal II ,Parcial,BANGU,Confirmado,2,0,0
aluno_0073395,1,02048,Maternal II ,Integral,VILA ISABEL,Cancelado pelo sistema,4,1,0
aluno_0073395,2,02063,Maternal II ,Integral,VILA ISABEL,Cancelado pelo sistema,4,1,0
aluno_0073395,3,0209610,Maternal II ,Integral,VILA ISABEL,Cancelado pelo sistema,4,1,0
aluno_0073395,4,02044,Maternal II ,Integral,VILA ISABEL,Confirmado,4,1,0
aluno_0073395,5,0209804,Maternal II ,Integral,VILA ISABEL,Cancelado pelo sistema,4,1,0
aluno_0073397,1,0431602,Maternal II ,Integral,VIGARIO GERAL,Cancelado pelo sistema,53,0,0
aluno_0073397,2,04027,Maternal II ,Integral,VIGARIO GERAL,Confirmado,53,0,0
aluno_0073397,3,0431605,Maternal II ,Integral,VIGARIO GERAL,Cancelado pelo sistema,53,0,0
aluno_0073397,4,0431802,Maternal II ,Integral,VIGARIO GERAL,Cancelado pelo sistema,53,0,0
aluno_0073398,1,05010,Maternal II ,Integral,IRAJA,Confirmado,0,0,0
aluno_0073398,1,0514009,Maternal II ,Parcial,IRAJA,Cancelado pelo sistema,0,0,0
aluno_0073401,1,07020,Maternal II ,Integral,GARDENIA AZUL,Cancelado pelo sistema,57,1,0
aluno_0073401,2,0716604,Maternal II ,Parcial,GARDENIA AZUL,Confirmado,57,1,0
aluno_0073401,3,0716819,Maternal II ,Integral,GARDENIA AZUL,Cancelado pelo sistema,57,1,0
