cep,ordem,esc_codigo,distancia_km,mesma_microarea
21061060,4,3008,0.233,true
21061060,5,330601,0.235,false
21061060,6,312802,0.376,false
21061060,7,312037,0.379,false
21061060,8,329801,0.411,false
21061060,9,3019,0.499,false
21061060,10,312803,0.535,false
21061065,1,330602,0.177,true
21061065,2,329001,0.233,true
21061065,3,312027,0.258,false
21061065,4,3008,0.267,true
21061065,5,312037,0.295,false
21061065,6,312809,0.295,true
21061065,7,312802,0.315,false
21061065,8,312803,0.345,false
21061065,9,312806,0.388,false
21061065,10,3035,0.454,false
21061070,1,330602,0.177,true
21061070,2,329001,0.233,true
21061070,3,312027,0.258,false
21061070,4,3008,0.267,true
21061070,5,312037,0.295,false
21061070,6,312809,0.295,true
21061070,7,312802,0.315,false
21061070,8,312803,0.345,false
21061070,9,312806,0.388,false
21061070,10,3035,0.454,false
21061080,1,330602,0.177,true
21061080,2,329001,0.233,true
21061080,3,312027,0.258,false
21061080,4,3008,0.267,true
21061080,5,312037,0.295,false
21061080,6,312809,0.295,true
21061080,7,312802,0.315,false
21061080,8,312803,0.345,false
21061080,9,312806,0.388,false
21061080,10,3035,0.454,false
21061090,1,330602,0.177,true
21061090,2,329001,0.233,true
21061090,3,312027,0.258,false
21061090,4,3008,0.267,true
21061090,5,312037,0.295,false
21061090,6,312809,0.295,true
21061090,7,312802,0.315,false
21061090,8,312803,0.345,false
21061090,9,312806,0.388,false
21061090,10,3035,0.454,false
21061100,1,330602,0.177,true
21061100,2,329001,0.233,true
21061100,3,312027,0.258,false
21061100,4,3008,0.267,true
21061100,5,312037,0.295,false
21061100,6,312809,0.295,true
21061100,7,312802,0.315,false
21061100,8,312803,0.345,false
21061100,9,312806,0.388,false
21061100,10,3035,0.454,false
21061110,1,330602,0.177,true
21061110,2,329001,0.233,true
21061110,3,312027,0.258,false
21061110,4,3008,0.267,true
21061110,5,312037,0.295,false
21061110,6,312809,0.295,true
21061110,7,312802,0.315,false
21061110,8,312803,0.345,false
21061110,9,312806,0.388,false
21061110,10,3035,0.454,false
21061130,1,330602,0.177,true
21061130,2,329001,0.233,true
21061130,3,312027,0.258,false
21061130,4,3008,0.267,true
21061130,5,312037,0.295,false
21061130,6,312809,0.295,true
21061130,7,312802,0.315,false
21061130,8,312803,0.345,false
21061130,9,312806,0.388,false
21061130,10,3035,0.454,false
21061150,1,330602,0.177,true
21061150,2,329001,0.233,true
21061150,3,312027,0.258,false
21061150,4,3008,0.267,true
21061150,5,312037,0.295,false
21061150,6,312809,0.295,true
21061150,7,312802,0.315,false
21061150,8,312803,0.345,false
21061150,9,312806,0.388,false
21061150,10,3035,0.454,false
21061160,1,330602,0.177,true
21061160,2,329001,0.233,true
21061160,3,312027,0.258,false
21061160,4,3008,0.267,true
21061160,5,312037,0.295,false
21061160,6,312809,0.295,true
21061160,7,312802,0.315,false
21061160,8,312803,0.345,false
21061160,9,312806,0.388,false
21061160,10,3035,0.454,false
21061180,1,330602,0.177,true
21061180,2,329001,0.233,true
21061180,3,312027,0.258,false
21061180,4,3008,0.267,true
21061180,5,312037,0.295,false
21061180,6,312809,0.295,true
21061180,7,312802,0.315,false
21061180,8,312803,0.345,false
21061180,9,312806,0.388,false
21061180,10,3035,0.454,false
21061190,1,330602,0.177,true
21061190,2,329001,0.233,true
21061190,3,312027,0.258,false
21061190,4,3008,0.267,true
21061190,5,312037,0.295,false
21061190,6,312809,0.295,true
21061190,7,312802,0.315,false
21061190,8,312803,0.345,false
21061190,9,312806,0.388,false
21061190,10,3035,0.454,false
21061200,1,329001,0.000,true
21061200,2,330602,0.092,true
21061200,3,312809,0.123,true
21061200,4,312802,0.253,false
21061200,5,312037,0.255,false
21061200,6,3008,0.295,true
21061200,7,330601,0.359,false
21061200,8,312027,0.488,false
21061200,9,329801,0.497,false
21061200,10,312803,0.539,false
21061210,1,330602,0.177,true
21061210,2,329001,0.233,true
21061210,3,312027,0.258,false
21061210,4,3008,0.267,true
21061210,5,312037,0.295,false
21061210,6,312809,0.295,true
21061210,7,312802,0.315,false
21061210,8,312803,0.345,false
21061210,9,312806,0.388,false
21061210,10,3035,0.454,false
21061220,1,330602,0.177,true
21061220,2,329001,0.233,true
21061220,3,312027,0.258,false
21061220,4,3008,0.267,true
21061220,5,312037,0.295,false
21061220,6,312809,0.295,true
21061220,7,312802,0.315,false
21061220,8,312803,0.345,false
21061220,9,312806,0.388,false
21061220,10,3035,0.454,false
21061230,1,330602,0.177,true
21061230,2,329001,0.233,true
21061230,3,312027,0.258,false
21061230,4,3008,0.267,true
21061230,5,312037,0.295,false
21061230,6,312809,0.295,true
21061230,7,312802,0.315,false
21061230,8,312803,0.345,false
21061230,9,312806,0.388,false
21061230,10,3035,0.454,false
21061232,1,330602,0.177,true
21061232,2,329001,0.233,true
21061232,3,312027,0.258,false
21061232,4,3008,0.267,true
21061232,5,312037,0.295,false
21061232,6,312809,0.295,true
21061232,7,312802,0.315,false
21061232,8,312803,0.345,false
21061232,9,312806,0.388,false
21061232,10,3035,0.454,false
21061238,1,330602,0.177,true
21061238,2,329001,0.233,true
21061238,3,312027,0.258,false
21061238,4,3008,0.267,true
21061238,5,312037,0.295,false
21061238,6,312809,0.295,true
21061238,7,312802,0.315,false
21061238,8,312803,0.345,false
21061238,9,312806,0.388,false
21061238,10,3035,0.454,false
21061240,1,329801,0.110,true
21061240,2,3019,0.147,true
21061240,3,330601,0.235,true
21061240,4,312809,0.358,false
21061240,5,3009,0.370,true
21061240,6,329001,0.463,false
21061240,7,3008,0.487,false
21061240,8,330602,0.554,false
21061240,9,3016,0.555,false
21061240,10,410007,0.636,false
21061250,1,330602,0.000,true
21061250,2,329001,0.092,true
21061250,3,312037,0.183,false
21061250,4,312802,0.189,false
21061250,5,312809,0.208,true
21061250,6,3008,0.327,true
21061250,7,312027,0.418,false
21061250,8,330601,0.439,false
21061250,9,312803,0.513,false
21061250,10,312806,0.545,false
21061270,1,330602,0.177,true
21061270,2,329001,0.233,true
21061270,3,312027,0.258,false
21061270,4,3008,0.267,true
21061270,5,312037,0.295,false
21061270,6,312809,0.295,true
21061270,7,312802,0.315,false
21061270,8,312803,0.345,false
21061270,9,312806,0.388,false
21061270,10,3035,0.454,false
21061280,1,330602,0.177,true
21061280,2,329001,0.233,true
21061280,3,312027,0.258,false
21061280,4,3008,0.267,true
21061280,5,312037,0.295,false
21061280,6,312809,0.295,true
21061280,7,312802,0.315,false
21061280,8,312803,0.345,false
21061280,9,312806,0.388,false
21061280,10,3035,0.454,false
21061290,1,330602,0.177,true
21061290,2,329001,0.233,true
21061290,3,312027,0.258,false
21061290,4,3008,0.267,true
21061290,5,312037,0.295,false
21061290,6,312809,0.295,true
21061290,7,312802,0.315,false
21061290,8,312803,0.345,false
21061290,9,312806,0.388,false
21061290,10,3035,0.454,false
21061300,1,3035,0.141,false
21061300,2,3020,0.141,true
21061300,3,312806,0.202,false
21061300,4,312803,0.228,false
21061300,5,312027,0.481,false
21061300,6,312022,0.501,true
21061300,7,3008,0.514,false
21061300,8,3010,0.573,false
21061300,9,3011,0.712,false
21061300,10,312809,0.737,false
21061310,1,330602,0.177,true
21061310,2,329001,0.233,true
21061310,3,312027,0.258,false
21061310,4,3008,0.267,true
21061310,5,312037,0.295,false
21061310,6,312809,0.295,true
21061310,7,312802,0.315,false
21061310,8,312803,0.345,false
21061310,9,312806,0.388,false
21061310,10,3035,0.454,false
21061340,1,330602,0.177,true
21061340,2,329001,0.233,true
21061340,3,312027,0.258,false
21061340,4,3008,0.267,true
21061340,5,312037,0.295,false
21061340,6,312809,0.295,true
21061340,7,312802,0.315,false
21061340,8,312803,0.345,false
21061340,9,312806,0.388,false
21061340,10,3035,0.454,false
21061350,1,330602,0.177,true
21061350,2,329001,0.233,true
21061350,3,312027,0.258,false
21061350,4,3008,0.267,true
21061350,5,312037,0.295,false
21061350,6,312809,0.295,true
21061350,7,312802,0.315,false
21061350,8,312803,0.345,false
21061350,9,312806,0.388,false
21061350,10,3035,0.454,false
21061360,1,330602,0.177,true
21061360,2,329001,0.233,true
21061360,3,312027,0.258,false
21061360,4,3008,0.267,true
21061360,5,312037,0.295,false
21061360,6,312809,0.295,true
21061360,7,312802,0.315,false
21061360,8,312803,0.345,false
21061360,9,312806,0.388,false
21061360,10,3035,0.454,false
21061370,1,330602,0.177,true
21061370,2,329001,0.233,true
21061370,3,312027,0.258,false
21061370,4,3008,0.267,true
21061370,5,312037,0.295,false
21061370,6,312809,0.295,true
21061370,7,312802,0.315,false
21061370,8,312803,0.345,false
21061370,9,312806,0.388,false
21061370,10,3035,0.454,false
21061380,1,330602,0.177,true
21061380,2,329001,0.233,true
21061380,3,312027,0.258,false
21061380,4,3008,0.267,true
21061380,5,312037,0.295,false
21061380,6,312809,0.295,true
21061380,7,312802,0.315,false
21061380,8,312803,0.345,false
21061380,9,312806,0.388,false
21061380,10,3035,0.454,false
21061400,1,330602,0.177,true
21061400,2,329001,0.233,true
21061400,3,312027,0.258,false
21061400,4,3008,0.267,true
21061400,5,312037,0.295,false
21061400,6,312809,0.295,true
21061400,7,312802,0.315,false
21061400,8,312803,0.345,false
21061400,9,312806,0.388,false
21061400,10,3035,0.454,false
21061410,1,312803,0.000,true
21061410,2,312806,0.081,true
21061410,3,3035,0.121,true
21061410,4,312027,0.291,true
21061410,5,3008,0.333,false
21061410,6,3020,0.360,false
21061410,7,312022,0.406,false
21061410,8,330602,0.513,false
21061410,9,312809,0.535,false
21061410,10,329001,0.539,false
21061430,1,330602,0.177,true
21061430,2,329001,0.233,true
21061430,3,312027,0.258,false
21061430,4,3008,0.267,true
21061430,5,312037,0.295,false
21061430,6,312809,0.295,true
21061430,7,312802,0.315,false
21061430,8,312803,0.345,false
21061430,9,312806,0.388,false
21061430,10,3035,0.454,false
21061440,1,330602,0.177,true
21061440,2,329001,0.233,true
21061440,3,312027,0.258,false
21061440,4,3008,0.267,true
21061440,5,312037,0.295,false
21061440,6,312809,0.295,true
21061440,7,312802,0.315,false
21061440,8,312803,0.345,false
21061440,9,312806,0.388,false
21061440,10,3035,0.454,false
21061450,1,330602,0.177,true
21061450,2,329001,0.233,true
21061450,3,312027,0.258,false
21061450,4,3008,0.267,true
21061450,5,312037,0.295,false
21061450,6,312809,0.295,true
21061450,7,312802,0.315,false
21061450,8,312803,0.345,false
21061450,9,312806,0.388,false
21061450,10,3035,0.454,false
21061460,1,330602,0.177,true
21061460,2,329001,0.233,true
21061460,3,312027,0.258,false
21061460,4,3008,0.267,true
21061460,5,312037,0.295,false
21061460,6,312809,0.295,true
21061460,7,312802,0.315,false
21061460,8,312803,0.345,false
21061460,9,312806,0.388,false
21061460,10,3035,0.454,false
21061470,1,330602,0.177,true
21061470,2,329001,0.233,true
21061470,3,312027,0.258,false
21061470,4,3008,0.267,true
21061470,5,312037,0.295,false
21061470,6,312809,0.295,true
21061470,7,312802,0.315,false
21061470,8,312803,0.345,false
21061470,9,312806,0.388,false
21061470,10,3035,0.454,false
21061480,1,330602,0.177,true
21061480,2,329001,0.233,true
21061480,3,312027,0.258,false
21061480,4,3008,0.267,true
21061480,5,312037,0.295,false
21061480,6,312809,0.295,true
21061480,7,312802,0.315,false
21061480,8,312803,0.345,false
21061480,9,312806,0.388,false
21061480,10,3035,0.454,false
21061490,1,330602,0.177,true
21061490,2,329001,0.233,true
21061490,3,312027,0.258,false
21061490,4,3008,0.267,true
21061490,5,312037,0.295,false
21061490,6,312809,0.295,true
21061490,7,312802,0.315,false
21061490,8,312803,0.345,false
21061490,9,312806,0.388,false
21061490,10,3035,0.454,false
21061500,1,330602,0.177,true
21061500,2,329001,0.233,true
21061500,3,312027,0.258,false
21061500,4,3008,0.267,true
21061500,5,312037,0.295,false
21061500,6,312809,0.295,true
21061500,7,312802,0.315,false
21061500,8,312803,0.345,false
21061500,9,312806,0.388,false
21061500,10,3035,0.454,false
21061510,1,330602,0.177,true
21061510,2,329001,0.233,true
21061510,3,312027,0.258,false
21061510,4,3008,0.267,true
21061510,5,312037,0.295,false
21061510,6,312809,0.295,true
21061510,7,312802,0.315,false
21061510,8,312803,0.345,false
21061510,9,312806,0.388,false
21061510,10,3035,0.454,false
21061520,1,330602,0.177,true
21061520,2,329001,0.233,true
21061520,3,312027,0.258,false
21061520,4,3008,0.267,true
21061520,5,312037,0.295,false
21061520,6,312809,0.295,true
21061520,7,312802,0.315,false
21061520,8,312803,0.345,false
21061520,9,312806,0.388,false
21061520,10,3035,0.454,false
21061530,1,330602,0.177,true
21061530,2,329001,0.233,true
21061530,3,312027,0.258,false
21061530,4,3008,0.267,true
21061530,5,312037,0.295,false
21061530,6,312809,0.295,true
21061530,7,312802,0.315,false
21061530,8,312803,0.345,false
21061530,9,312806,0.388,false
21061530,10,3035,0.454,false
21061540,1,330602,0.177,true
21061540,2,329001,0.233,true
21061540,3,312027,0.258,false
21061540,4,3008,0.267,true
21061540,5,312037,0.295,false
21061540,6,312809,0.295,true
21061540,7,312802,0.315,false
21061540,8,312803,0.345,false
21061540,9,312806,0.388,false
21061540,10,3035,0.454,false
21061550,1,330602,0.177,true
21061550,2,329001,0.233,true
21061550,3,312027,0.258,false
21061550,4,3008,0.267,true
21061550,5,312037,0.295,false
21061550,6,312809,0.295,true
21061550,7,312802,0.315,false
21061550,8,312803,0.345,false
21061550,9,312806,0.388,false
21061550,10,3035,0.454,false
21061570,1,312806,0.000,true
21061570,2,312803,0.081,true
21061570,3,3035,0.149,true
21061570,4,3020,0.315,false
21061570,5,3008,0.316,false
21061570,6,312027,0.369,true
21061570,7,312022,0.483,false
21061570,8,312809,0.536,false
21061570,9,330602,0.545,false
21061570,10,329001,0.558,false
21061580,1,330602,0.177,true
21061580,2,329001,0.233,true
21061580,3,312027,0.258,false
21061580,4,3008,0.267,true
21061580,5,312037,0.295,false
21061580,6,312809,0.295,true
21061580,7,312802,0.315,false
21061580,8,312803,0.345,false
21061580,9,312806,0.388,false
21061580,10,3035,0.454,false
21061590,1,330602,0.177,true
21061590,2,329001,0.233,true
21061590,3,312027,0.258,false
21061590,4,3008,0.267,true
21061590,5,312037,0.295,false
21061590,6,312809,0.295,true
21061590,7,312802,0.315,false
21061590,8,312803,0.345,false
21061590,9,312806,0.388,false
21061590,10,3035,0.454,false
21061600,1,330602,0.177,true
21061600,2,329001,0.233,true
21061600,3,312027,0.258,false
21061600,4,3008,0.267,true
21061600,5,312037,0.295,false
21061600,6,312809,0.295,true
21061600,7,312802,0.315,false
21061600,8,312803,0.345,false
21061600,9,312806,0.388,false
21061600,10,3035,0.454,false
21061610,1,330602,0.177,true
21061610,2,329001,0.233,true
21061610,3,312027,0.258,false
21061610,4,3008,0.267,true
21061610,5,312037,0.295,false
21061610,6,312809,0.295,true
21061610,7,312802,0.315,false
21061610,8,312803,0.345,false
21061610,9,312806,0.388,false
21061610,10,3035,0.454,false
21061630,1,330602,0.177,true
21061630,2,329001,0.233,true
21061630,3,312027,0.258,false
21061630,4,3008,0.267,true
21061630,5,312037,0.295,false
21061630,6,312809,0.295,true
21061630,7,312802,0.315,false
21061630,8,312803,0.345,false
21061630,9,312806,0.388,false
21061630,10,3035,0.454,false
21061640,1,330602,0.177,true
21061640,2,329001,0.233,true
21061640,3,312027,0.258,false
21061640,4,3008,0.267,true
21061640,5,312037,0.295,false
21061640,6,312809,0.295,true
21061640,7,312802,0.315,false
21061640,8,312803,0.345,false
21061640,9,312806,0.388,false
21061640,10,3035,0.454,false
21061660,1,330602,0.177,true
21061660,2,329001,0.233,true
21061660,3,312027,0.258,false
21061660,4,3008,0.267,true
21061660,5,312037,0.295,false
21061660,6,312809,0.295,true
21061660,7,312802,0.315,false
21061660,8,312803,0.345,false
21061660,9,312806,0.388,false
21061660,10,3035,0.454,false
21061670,1,330602,0.177,true
21061670,2,329001,0.233,true
21061670,3,312027,0.258,false
21061670,4,3008,0.267,true
21061670,5,312037,0.295,false
21061670,6,312809,0.295,true
21061670,7,312802,0.315,false
21061670,8,312803,0.345,false
21061670,9,312806,0.388,false
21061670,10,3035,0.454,false
21061680,1,330602,0.177,true
21061680,2,329001,0.233,true
21061680,3,312027,0.258,false
21061680,4,3008,0.267,true
21061680,5,312037,0.295,false
21061680,6,312809,0.295,true
21061680,7,312802,0.315,false
21061680,8,312803,0.345,false
21061680,9,312806,0.388,false
21061680,10,3035,0.454,false
21061700,1,3009,0.000,true
21061700,2,3019,0.289,true
21061700,3,4029,0.307,false
21061700,4,329801,0.395,true
21061700,5,410008,0.491,false
21061700,6,410007,0.502,false
21061700,7,330601,0.509,true
21061700,8,312809,0.708,false
21061700,9,3011,0.717,false
21061700,10,4024,0.752,false
21061720,1,330602,0.177,true
21061720,2,329001,0.233,true
21061720,3,312027,0.258,false
21061720,4,3008,0.267,true
21061720,5,312037,0.295,false
21061720,6,312809,0.295,true
21061720,7,312802,0.315,false
21061720,8,312803,0.345,false
21061720,9,312806,0.388,false
21061720,10,3035,0.454,false
21061730,1,330602,0.177,true
21061730,2,329001,0.233,true
21061730,3,312027,0.258,false
21061730,4,3008,0.267,true
21061730,5,312037,0.295,false
21061730,6,312809,0.295,true
21061730,7,312802,0.315,false
21061730,8,312803,0.345,false
21061730,9,312806,0.388,false
21061730,10,3035,0.454,false
21061735,1,330602,0.177,true
21061735,2,329001,0.233,true
21061735,3,312027,0.258,false
21061735,4,3008,0.267,true
21061735,5,312037,0.295,false
21061735,6,312809,0.295,true
21061735,7,312802,0.315,false
21061735,8,312803,0.345,false
21061735,9,312806,0.388,false
21061735,10,3035,0.454,false
21061740,1,330602,0.177,true
21061740,2,329001,0.233,true
21061740,3,312027,0.258,false
21061740,4,3008,0.267,true
21061740,5,312037,0.295,false
21061740,6,312809,0.295,true
21061740,7,312802,0.315,false
21061740,8,312803,0.345,false
21061740,9,312806,0.388,false
21061740,10,3035,0.454,false
21061750,1,312024,0.000,true
21061750,2,312018,0.200,true
21061750,3,312503,0.208,true
21061750,4,312020,0.270,true
21061750,5,312021,0.497,false
21061750,6,312015,0.541,true
21061750,7,312501,0.574,false
21061750,8,3037,0.581,true
21061750,9,312022,0.597,true
21061750,10,312016,0.598,true
21061751,1,312017,0.000,true
21061751,2,312025,0.187,true
21061751,3,312021,0.418,true
21061751,4,312002,0.549,false
21061751,5,312005,0.592,false
21061751,6,312006,0.629,false
21061751,7,312037,0.636,false
21061751,8,312802,0.645,false
21061751,9,312020,0.657,false
21061751,10,312018,0.740,false
21061770,1,330602,0.177,true
21061770,2,329001,0.233,true
21061770,3,312027,0.258,false
21061770,4,3008,0.267,true
21061770,5,312037,0.295,false
21061770,6,312809,0.295,true
21061770,7,312802,0.315,false
21061770,8,312803,0.345,false
